KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
1642020007,4,広尾町,丸山通南七丁目,0,,,202,93,109,82
1642020008,4,広尾町,丸山通南八丁目,0,,,31,17,14,19
1642020009,4,広尾町,丸山通南九丁目,0,,,-,-,-,-
16420290,3,広尾町,丸山通北,0,,,834,409,425,398
1642029001,4,広尾町,丸山通北一丁目,0,,,75,34,41,33
1642029002,4,広尾町,丸山通北二丁目,0,,,66,35,31,36
1642029003,4,広尾町,丸山通北三丁目,0,,,142,77,65,61
1642029004,4,広尾町,丸山通北四丁目,0,,,191,81,110,95
1642029005,4,広尾町,丸山通北五丁目,0,,,153,73,80,68
1642029006,4,広尾町,丸山通北六丁目,0,,,179,94,85,88
1642029007,4,広尾町,丸山通北七丁目,0,,,28,15,13,17
16420360,3,広尾町,並木通東,0,,,371,182,189,170
1642036001,4,広尾町,並木通東一丁目,0,,,72,32,40,33
1642036002,4,広尾町,並木通東二丁目,0,,,195,99,96,88
1642036003,4,広尾町,並木通東三丁目,0,,,104,51,53,49
1642036004,4,広尾町,並木通東四丁目,0,,,-,-,-,-
16420400,3,広尾町,並木通西,0,,,216,119,97,117
1642040001,4,広尾町,並木通西一丁目,0,,,41,26,15,25
1642040002,4,広尾町,並木通西二丁目,0,,,92,49,43,51
1642040003,4,広尾町,並木通西三丁目,0,,,83,44,39,41
1642040004,4,広尾町,並木通西四丁目,0,,,-,-,-,-
16420440,3,広尾町,錦通南,0,,,180,85,95,105
1642044002,4,広尾町,錦通南二丁目,0,,,173,82,91,101
1642044003,4,広尾町,錦通南三丁目,0,,,-,-,-,-
1642044004,4,広尾町,錦通南四丁目,0,,,7,3,4,4
16420470,2,広尾町,錦通北,0,,,182,89,93,84
16420480,3,広尾町,公園通南,0,,,375,162,213,106
1642048002,4,広尾町,公園通南二丁目,0,,,61,29,32,22
1642048003,4,広尾町,公園通南三丁目,0,,,184,89,95,70
1642048004,4,広尾町,公園通南四丁目,0,,,130,44,86,14
16420510,3,広尾町,公園通北,0,,,260,120,140,102
1642051002,4,広尾町,公園通北二丁目,0,,,123,53,70,49
1642051003,4,広尾町,公園通北三丁目,0,,,113,55,58,42
1642051004,4,広尾町,公園通北四丁目,0,,,24,12,12,11
16420540,3,広尾町,白樺通南,0,,,7,3,4,3
1642054001,4,広尾町,白樺通南一丁目,0,,,-,-,-,-
1642054002,4,広尾町,白樺通南二丁目,0,,,-,-,-,-
1642054003,4,広尾町,白樺通南三丁目,0,,,-,-,-,-
1642054004,4,広尾町,白樺通南四丁目,0,,,7,3,4,3
16420580,3,広尾町,白樺通北,0,,,8,3,5,3
1642058001,4,広尾町,白樺通北一丁目,0,,,-,-,-,-
1642058002,4,広尾町,白樺通北二丁目,0,,,8,3,5,3
1642058003,4,広尾町,白樺通北三丁目,0,,,-,-,-,-
16420610,3,広尾町,紅葉通南,0,,,18,9,9,9
1642061001,4,広尾町,紅葉通南一丁目,0,,,3,1,2,2
1642061002,4,広尾町,紅葉通南二丁目,0,,,13,7,6,6
1642061003,4,広尾町,紅葉通南三丁目,0,,,-,-,-,-
1642061004,4,広尾町,紅葉通南四丁目,0,,,2,1,1,1
16420650,3,広尾町,紅葉通北,0,,,171,86,85,80
1642065001,4,広尾町,紅葉通北一丁目,0,,,20,10,10,8
1642065002,4,広尾町,紅葉通北二丁目,0,,,143,72,71,68
1642065003,4,広尾町,紅葉通北三丁目,0,,,7,4,3,3
1642065004,4,広尾町,紅葉通北四丁目,0,,,1,-,1,1
16420690,2,広尾町,陣屋,0,,,88,42,46,42
16420700,2,広尾町,茂寄,0,,,8,4,4,4
16420710,2,広尾町,字音調津,0,,,113,55,58,61
16420720,2,広尾町,字フンベ,0,,,5,2,3,3
16420730,2,広尾町,字美幌,0,,,14,4,10,9
16420810,2,広尾町,字茂寄,0,,,20,13,7,12
16420820,2,広尾町,字広尾,0,,,-,-,-,-
16420830,2,広尾町,字ヲソウシ,0,,,-,-,-,-
16420840,2,広尾町,字茂寄幹線,0,,,-,-,-,-
16420850,2,広尾町,字茂寄南,0,,,12,7,5,6
16420860,2,広尾町,字ルベシベツ,0,,,-,-,-,-
16420880,2,広尾町,（住所無し）,0,,,-,-,-,-
16420890,2,広尾町,十勝港（重要港湾）,0,,,2,2,-,2
16420900,3,広尾町,西一条,0,,,255,127,128,123
1642090001,4,広尾町,西一条一丁目,0,,,11,7,4,5
1642090002,4,広尾町,西一条二丁目,0,,,19,6,13,11
1642090003,4,広尾町,西一条三丁目,0,,,40,17,23,21
1642090004,4,広尾町,西一条四丁目,0,,,36,16,20,16
1642090005,4,広尾町,西一条五丁目,0,,,12,6,6,7
1642090006,4,広尾町,西一条六丁目,0,,,14,6,8,6
1642090007,4,広尾町,西一条七丁目,0,,,16,8,8,10
1642090008,4,広尾町,西一条八丁目,0,,,21,10,11,7
1642090009,4,広尾町,西一条九丁目,0,,,36,21,15,16
1642090010,4,広尾町,西一条十丁目,0,,,15,7,8,6
1642090011,4,広尾町,西一条十一丁目,0,,,35,23,12,18
16420910,3,広尾町,西二条,0,,,267,125,142,140
1642091001,4,広尾町,西二条一丁目,0,,,17,8,9,7
1642091002,4,広尾町,西二条二丁目,0,,,30,11,19,20
1642091003,4,広尾町,西二条三丁目,0,,,15,6,9,7
1642091004,4,広尾町,西二条四丁目,0,,,14,8,6,8
1642091005,4,広尾町,西二条五丁目,0,,,39,18,21,18
1642091006,4,広尾町,西二条六丁目,0,,,30,13,17,16
1642091007,4,広尾町,西二条七丁目,0,,,42,24,18,28
1642091008,4,広尾町,西二条八丁目,0,,,9,3,6,3
1642091009,4,広尾町,西二条九丁目,0,,,3,2,1,1
1642091010,4,広尾町,西二条十丁目,0,,,27,11,16,12
1642091011,4,広尾町,西二条十一丁目,0,,,41,21,20,20
16420920,3,広尾町,西三条,0,,,148,69,79,75
1642092002,4,広尾町,西三条二丁目,0,,,5,4,1,2
1642092003,4,広尾町,西三条三丁目,0,,,4,2,2,2
1642092004,4,広尾町,西三条四丁目,0,,,12,6,6,5
1642092005,4,広尾町,西三条五丁目,0,,,36,20,16,21
1642092006,4,広尾町,西三条六丁目,0,,,16,9,7,11
1642092007,4,広尾町,西三条七丁目,0,,,-,-,-,-
1642092008,4,広尾町,西三条八丁目,0,,,22,10,12,10
1642092009,4,広尾町,西三条九丁目,0,,,4,1,3,3
1642092010,4,広尾町,西三条十丁目,0,,,36,8,28,10
1642092011,4,広尾町,西三条十一丁目,0,,,13,9,4,11
16420930,3,広尾町,西四条,0,,,82,47,35,46
1642093005,4,広尾町,西四条五丁目,0,,,16,8,8,10
1642093006,4,広尾町,西四条六丁目,0,,,30,17,13,18
1642093007,4,広尾町,西四条七丁目,0,,,7,6,1,3
1642093008,4,広尾町,西四条八丁目,0,,,9,5,4,5
1642093009,4,広尾町,西四条九丁目,0,,,-,-,-,-
1642093010,4,広尾町,西四条十丁目,0,,,20,11,9,10
16420940,3,広尾町,東一条,0,,,234,114,120,122
1642094005,4,広尾町,東一条五丁目,0,,,17,10,7,9
1642094006,4,広尾町,東一条六丁目,0,,,15,6,9,10
1642094007,4,広尾町,東一条七丁目,0,,,22,13,9,11
1642094008,4,広尾町,東一条八丁目,0,,,22,11,11,11
1642094009,4,広尾町,東一条九丁目,0,,,14,4,10,6
1642094010,4,広尾町,東一条十丁目,0,,,40,18,22,22
1642094011,4,広尾町,東一条十一丁目,0,,,20,9,11,9
1642094012,4,広尾町,東一条十二丁目,0,,,50,28,22,25
1642094013,4,広尾町,東一条十三丁目,0,,,20,10,10,13
1642094014,4,広尾町,東一条十四丁目,0,,,14,5,9,6
16420950,3,広尾町,東二条,0,,,99,51,48,50
1642095010,4,広尾町,東二条十丁目,0,,,12,6,6,7
1642095011,4,広尾町,東二条十一丁目,0,,,40,20,20,19
1642095012,4,広尾町,東二条十二丁目,0,,,47,25,22,24
16420960,3,広尾町,東三条,0,,,33,14,19,15
1642096011,4,広尾町,東三条十一丁目,0,,,2,-,2,1
1642096012,4,広尾町,東三条十二丁目,0,,,31,14,17,14
16420970,3,広尾町,本通,0,,,238,115,123,127
1642097002,4,広尾町,本通二丁目,0,,,2,-,2,2
1642097003,4,広尾町,本通三丁目,0,,,23,15,8,12
1642097004,4,広尾町,本通四丁目,0,,,12,6,6,7
1642097005,4,広尾町,本通五丁目,0,,,5,4,1,4
1642097006,4,広尾町,本通六丁目,0,,,28,16,12,11
1642097007,4,広尾町,本通七丁目,0,,,25,10,15,12
1642097008,4,広尾町,本通八丁目,0,,,16,7,9,8
1642097009,4,広尾町,本通九丁目,0,,,36,19,17,23
1642097010,4,広尾町,本通十丁目,0,,,39,16,23,19
1642097011,4,広尾町,本通十一丁目,0,,,27,11,16,13
1642097012,4,広尾町,本通十二丁目,0,,,14,7,7,10
1642097013,4,広尾町,本通十三丁目,0,,,11,4,7,6
16420980,2,広尾町,字トヨイベツ,0,,,22,11,11,8
16420990,2,広尾町,字上豊似,0,,,-,-,-,-
16421000,2,広尾町,字カシュウンナイ,0,,,-,-,-,-
16421010,2,広尾町,字上トヨイ基線,0,,,5,4,1,2
16421020,2,広尾町,旧上豊似地区,0,,,-,-,-,-
16421030,2,広尾町,字ラッコベツ,0,,,-,-,-,-
16421040,2,広尾町,字ラッコ,0,,,-,-,-,-
16421050,2,広尾町,字野塚本通,0,,,47,26,21,23
16421060,2,広尾町,字野塚東通,0,,,4,2,2,2
16421070,2,広尾町,字野塚西通,0,,,2,1,1,1
16421080,2,広尾町,字野塚,0,,,346,179,167,158
16421090,2,広尾町,字ポロブレペツ,0,,,-,-,-,-
16421150,2,広尾町,字豊似本通,0,,,30,15,15,12
16421160,2,広尾町,字豊似東通,0,,,11,5,6,5
16421170,2,広尾町,字豊似西通,0,,,2,1,1,1
16421180,2,広尾町,字紋別,0,,,502,252,250,208
16421190,2,広尾町,字トヨイ,0,,,6,4,2,2
1643,1,幕別町,,0,,,25766,12243,13523,11029
16430011,2,幕別町,忠類元忠類,0,,,56,30,26,23
16430012,2,幕別町,忠類本町,0,,,182,96,86,97
16430020,2,幕別町,忠類明和,0,,,13,7,6,7
16430030,2,幕別町,忠類幌内,0,,,22,9,13,10
16430040,2,幕別町,忠類新生,0,,,44,21,23,24
16430050,2,幕別町,忠類中当,0,,,17,8,9,7
16430060,2,幕別町,忠類晩成,0,,,10,5,5,3
16430070,2,幕別町,忠類古里,0,,,17,10,7,6
16430080,2,幕別町,忠類東宝,0,,,46,21,25,18
16430091,2,幕別町,忠類錦町,0,,,142,67,75,73
16430092,2,幕別町,忠類白銀町,0,,,261,119,142,132
16430093,2,幕別町,忠類栄町,0,,,363,176,187,179
16430094,2,幕別町,忠類幸町,0,,,63,34,29,37
16430100,2,幕別町,忠類公親,0,,,33,13,20,14
16430110,2,幕別町,忠類朝日,0,,,20,9,11,13
16430120,2,幕別町,忠類協徳,0,,,15,9,6,5
16430130,2,幕別町,忠類日和,0,,,22,11,11,7
16430140,2,幕別町,忠類西当,0,,,50,26,24,21
16430150,2,幕別町,忠類共栄,0,,,51,27,24,19
16430160,2,幕別町,旭町,0,,,717,345,372,341
16430170,2,幕別町,幸町,0,,,138,62,76,71
16430180,2,幕別町,本町,0,,,155,64,91,85
16430190,2,幕別町,錦町,0,,,146,69,77,71
16430200,2,幕別町,寿町,0,,,300,144,156,136
16430210,2,幕別町,南町,0,,,347,171,176,150
16430220,2,幕別町,宝町,0,,,227,111,116,108
16430230,2,幕別町,新町,0,,,44,23,21,20
16430240,2,幕別町,緑町,0,,,1480,692,788,702
16430250,2,幕別町,札内西町,0,,,676,309,367,293
16430260,2,幕別町,札内北栄町,0,,,1679,816,863,570
16430270,2,幕別町,札内堤町,0,,,6,3,3,3
16430280,2,幕別町,札内文京町,0,,,854,401,453,343
16430290,2,幕別町,札内桂町,0,,,1401,674,727,582
16430300,2,幕別町,札内共栄町,0,,,721,342,379,307
16430310,2,幕別町,札内桜町,0,,,1321,625,696,585
16430320,2,幕別町,札内北町,0,,,1274,632,642,558
16430330,2,幕別町,札内新北町,0,,,1394,670,724,698
16430340,2,幕別町,札内若草町,0,,,1255,569,686,546
16430350,2,幕別町,札内あかしや町,0,,,1373,618,755,559
16430360,2,幕別町,札内泉町,0,,,642,290,352,302
16430370,2,幕別町,札内中央町,0,,,1059,526,533,478
16430380,2,幕別町,札内豊町,0,,,448,201,247,192
16430390,2,幕別町,札内青葉町,0,,,1280,612,668,555
16430400,2,幕別町,札内春日町,0,,,760,352,408,328
16430410,2,幕別町,札内暁町,0,,,1347,642,705,559
16430420,2,幕別町,札内稔町,0,,,32,17,15,13
16430430,2,幕別町,札内東町,0,,,9,4,5,4
16430440,2,幕別町,字豊岡,0,,,58,32,26,28
16430450,2,幕別町,字新和,0,,,94,46,48,37
16430460,2,幕別町,字猿別,0,,,124,67,57,40
16430470,2,幕別町,字軍岡,0,,,129,68,61,53
16430480,2,幕別町,字南勢,0,,,81,38,43,31
16430490,2,幕別町,字大豊,0,,,51,24,27,22
16430500,2,幕別町,字明野,0,,,167,74,93,76
16430510,2,幕別町,字新川,0,,,67,33,34,24
16430520,2,幕別町,字相川,0,,,330,161,169,144
16430530,2,幕別町,字五位,0,,,90,45,45,37
16430540,2,幕別町,字糠内,0,,,67,40,27,28
16430550,2,幕別町,字明倫,0,,,140,69,71,40
16430560,2,幕別町,字美川,0,,,76,36,40,24
16430570,2,幕別町,字中里,0,,,75,39,36,24
16430580,2,幕別町,字駒畠,0,,,134,68,66,35
16430590,2,幕別町,字弘和,0,,,57,31,26,12
16430600,2,幕別町,字栄,0,,,111,56,55,34
16430610,2,幕別町,字古舞,0,,,117,59,58,33
16430620,2,幕別町,字途別,0,,,181,87,94,68
16430630,2,幕別町,字日新,0,,,174,83,91,77
16430640,2,幕別町,字依田,0,,,252,99,153,55
16430650,2,幕別町,字千住,0,,,334,144,190,112
16430660,2,幕別町,札内みずほ町,0,,,345,162,183,141
1644,1,池田町,,0,,,6294,2967,3327,2974
16440010,2,池田町,字利別東町,0,,,68,36,32,33
16440020,2,池田町,字利別南町,0,,,23,14,9,8
16440030,2,池田町,字利別西町,0,,,893,429,464,396
16440040,2,池田町,字利別本町,0,,,406,182,224,210
16440050,3,池田町,字西一条,0,,,444,193,251,218
1644005001,4,池田町,字西一条一丁目,0,,,13,5,8,9
1644005002,4,池田町,字西一条二丁目,0,,,25,9,16,12
1644005003,4,池田町,字西一条三丁目,0,,,24,12,12,13
1644005004,4,池田町,字西一条四丁目,0,,,2,2,-,2
1644005005,4,池田町,字西一条五丁目,0,,,26,10,16,14
1644005006,4,池田町,字西一条六丁目,0,,,43,19,24,16
1644005007,4,池田町,字西一条七丁目,0,,,14,7,7,7
1644005008,4,池田町,字西一条八丁目,0,,,90,43,47,40
1644005009,4,池田町,字西一条九丁目,0,,,33,15,18,23
1644005010,4,池田町,字西一条十丁目,0,,,174,71,103,82
16440160,3,池田町,字西二条,0,,,586,254,332,248
1644016002,4,池田町,字西二条二丁目,0,,,28,13,15,16
1644016003,4,池田町,字西二条三丁目,0,,,75,35,40,43
1644016004,4,池田町,字西二条四丁目,0,,,43,19,24,26
1644016005,4,池田町,字西二条五丁目,0,,,28,10,18,8
1644016006,4,池田町,字西二条六丁目,0,,,65,35,30,29
1644016007,4,池田町,字西二条七丁目,0,,,22,10,12,8
1644016008,4,池田町,字西二条八丁目,0,,,113,56,57,58
1644016009,4,池田町,字西二条九丁目,0,,,44,24,20,18
1644016010,4,池田町,字西二条十丁目,0,,,168,52,116,42
16440260,3,池田町,字西三条,0,,,289,135,154,153
1644026004,4,池田町,字西三条四丁目,0,,,9,6,3,7
1644026005,4,池田町,字西三条五丁目,0,,,3,2,1,3
1644026006,4,池田町,字西三条六丁目,0,,,31,17,14,18
1644026008,4,池田町,字西三条八丁目,0,,,156,71,85,79
1644026009,4,池田町,字西三条九丁目,0,,,90,39,51,46
16440320,2,池田町,字大通南,0,,,28,12,16,19
16440330,3,池田町,字大通,0,,,245,120,125,133
1644033001,4,池田町,字大通一丁目,0,,,85,43,42,48
1644033002,4,池田町,字大通二丁目,0,,,35,17,18,17
1644033003,4,池田町,字大通三丁目,0,,,34,16,18,16
1644033004,4,池田町,字大通四丁目,0,,,16,10,6,11
1644033005,4,池田町,字大通五丁目,0,,,24,12,12,13
1644033006,4,池田町,字大通六丁目,0,,,36,15,21,22
1644033007,4,池田町,字大通七丁目,0,,,15,7,8,6
16440400,2,池田町,字東一条,0,,,25,8,17,12
16440410,2,池田町,字東二条,0,,,237,128,109,114
16440420,2,池田町,字清見ケ丘,0,,,101,55,46,53
16440430,3,池田町,字旭町,0,,,1424,660,764,727
1644043001,4,池田町,字旭町一丁目,0,,,126,57,69,69
1644043002,4,池田町,字旭町二丁目,0,,,213,99,114,102
1644043003,4,池田町,字旭町三丁目,0,,,235,104,131,121
1644043004,4,池田町,字旭町四丁目,0,,,306,143,163,146
1644043005,4,池田町,字旭町五丁目,0,,,291,140,151,149
1644043006,4,池田町,字旭町六丁目,0,,,253,117,136,140
16440490,2,池田町,字常盤,0,,,82,42,40,29
16440500,2,池田町,字大森,0,,,116,56,60,41
16440510,2,池田町,字美加登,0,,,14,8,6,7
16440520,2,池田町,字高島,0,,,186,94,92,106
16440530,2,池田町,字近牛,0,,,33,13,20,15
16440540,2,池田町,字信取,0,,,62,33,29,28
16440550,2,池田町,字青山,0,,,87,42,45,32
16440560,2,池田町,字豊田,0,,,97,45,52,37
16440570,2,池田町,字千代田,0,,,246,110,136,102
16440580,2,池田町,字清見,0,,,179,91,88,90
16440590,2,池田町,字様舞,0,,,39,16,23,13
16440600,2,池田町,字富岡,0,,,19,9,10,7
16440610,2,池田町,字東台,0,,,102,51,51,45
16440620,2,池田町,字昭栄,0,,,150,77,73,58
16440630,2,池田町,字川合,0,,,113,54,59,40
1645,1,豊頃町,,0,,,3022,1478,1544,1355
16450011,2,豊頃町,茂岩,0,,,53,12,41,8
16450012,2,豊頃町,茂岩新和町,0,,,58,25,33,28
16450013,2,豊頃町,茂岩本町,0,,,140,67,73,73
16450014,2,豊頃町,茂岩栄町,0,,,369,168,201,158
16450015,2,豊頃町,茂岩末広町,0,,,253,128,125,127
16450021,2,豊頃町,中央若葉町,0,,,55,35,20,38
16450022,2,豊頃町,中央新町,0,,,412,197,215,179
16450031,2,豊頃町,豊頃佐々田町,0,,,42,20,22,20
16450032,2,豊頃町,豊頃旭町,0,,,79,42,37,49
16450033,2,豊頃町,豊頃南町,0,,,210,109,101,117
16450041,2,豊頃町,大津元町,0,,,48,25,23,25
16450042,2,豊頃町,大津幸町,0,,,60,32,28,33
16450043,2,豊頃町,大津寿町,0,,,86,42,44,42
16450044,2,豊頃町,大津港町,0,,,26,17,9,13
16450050,2,豊頃町,大津打内,0,,,3,2,1,3
16450060,3,豊頃町,統内,0,,,109,54,55,44
1645006001,4,豊頃町,統内平和,0,,,31,16,15,13
1645006002,4,豊頃町,統内二里塚,0,,,35,18,17,16
1645006003,4,豊頃町,統内統内,0,,,43,20,23,15
16450070,3,豊頃町,礼作別,0,,,79,35,44,36
1645007001,4,豊頃町,礼作別仁徳,0,,,23,13,10,10
1645007002,4,豊頃町,礼作別礼作別,0,,,56,22,34,26
16450080,3,豊頃町,農野牛,0,,,80,40,40,31
1645008001,4,豊頃町,農野牛下農野牛,0,,,38,19,19,15
1645008002,4,豊頃町,農野牛保栄,0,,,20,9,11,8
1645008003,4,豊頃町,農野牛上農野牛,0,,,22,12,10,8
16450090,3,豊頃町,二宮,0,,,237,123,114,76
1645009001,4,豊頃町,二宮大川,0,,,42,20,22,14
1645009002,4,豊頃町,二宮大川二,0,,,18,11,7,4
1645009003,4,豊頃町,二宮小川,0,,,24,15,9,7
1645009004,4,豊頃町,二宮小川一,0,,,29,14,15,10
1645009005,4,豊頃町,二宮石神一,0,,,18,9,9,7
1645009006,4,豊頃町,二宮石神二,0,,,45,24,21,18
1645009007,4,豊頃町,二宮上石神,0,,,24,12,12,7
1645009008,4,豊頃町,二宮久保,0,,,37,18,19,9
16450100,3,豊頃町,牛首別,0,,,90,41,49,30
1645010001,4,豊頃町,牛首別牛首別一,0,,,49,22,27,15
1645010002,4,豊頃町,牛首別牛首別二,0,,,41,19,22,15
16450110,2,豊頃町,背負,0,,,23,13,10,10
16450120,2,豊頃町,安骨,0,,,14,8,6,6
16450130,2,豊頃町,旅来,0,,,22,9,13,8
16450140,2,豊頃町,湧洞,0,,,20,11,9,10
16450150,3,豊頃町,長節,0,,,41,19,22,25
1645015001,4,豊頃町,長節長節二,0,,,14,7,7,5
1645015002,4,豊頃町,長節長節一,0,,,27,12,15,20
16450161,3,豊頃町,北栄,0,,,59,27,32,22
1645016101,4,豊頃町,北栄北星,0,,,44,20,24,16
1645016102,4,豊頃町,北栄新星,0,,,15,7,8,6
16450162,3,豊頃町,育素多,0,,,62,29,33,25
1645016201,4,豊頃町,育素多育素多,0,,,40,20,20,15
1645016202,4,豊頃町,育素多北誉,0,,,22,9,13,10
16450170,2,豊頃町,十弗,0,,,44,24,20,14
16450180,2,豊頃町,十弗宝町,0,,,21,10,11,13
16450190,3,豊頃町,礼文内,0,,,78,36,42,35
1645019001,4,豊頃町,礼文内礼文内一,0,,,28,10,18,13
1645019002,4,豊頃町,礼文内礼文内二,0,,,20,10,10,8
1645019003,4,豊頃町,礼文内礼文内三,0,,,30,16,14,14
16450200,3,豊頃町,豊頃,0,,,59,29,30,21
1645020001,4,豊頃町,豊頃豊頃昭和,0,,,13,6,7,6
1645020002,4,豊頃町,豊頃豊頃第一,0,,,46,23,23,15
16450210,3,豊頃町,幌岡,0,,,90,49,41,36
1645021001,4,豊頃町,幌岡上幌岡,0,,,41,19,22,15
1645021002,4,豊頃町,幌岡下幌岡,0,,,49,30,19,21
1646,1,本別町,,0,,,6618,3228,3390,3108
16460010,3,本別町,北,0,,,1156,541,615,613
1646001001,4,本別町,北一丁目,0,,,37,15,22,21
1646001002,4,本別町,北二丁目,0,,,55,21,34,28
1646001003,4,本別町,北三丁目,0,,,115,51,64,61
1646001004,4,本別町,北四丁目,0,,,133,68,65,71
1646001005,4,本別町,北五丁目,0,,,145,74,71,76
1646001006,4,本別町,北六丁目,0,,,257,122,135,140
1646001007,4,本別町,北七丁目,0,,,168,74,94,86
1646001008,4,本別町,北八丁目,0,,,246,116,130,130
16460020,2,本別町,勇足元町,0,,,171,81,90,86
16460030,2,本別町,仙美里元町,0,,,145,65,80,86
16460040,2,本別町,共栄,0,,,149,66,83,75
16460050,2,本別町,勇足,0,,,246,135,111,112
16460060,2,本別町,西勇足,0,,,118,67,51,47
16460070,2,本別町,押帯,0,,,155,83,72,56
16460080,2,本別町,美蘭別,0,,,66,34,32,18
16460090,2,本別町,西美里別,0,,,387,173,214,132
16460100,2,本別町,美里別,0,,,289,142,147,101
16460130,2,本別町,西仙美里,0,,,287,178,109,74
16460140,2,本別町,仙美里,0,,,153,72,81,68
16460150,2,本別町,東本別,0,,,9,5,4,3
16460160,3,本別町,南,0,,,727,357,370,348
1646016001,4,本別町,南一丁目,0,,,119,56,63,56
1646016002,4,本別町,南二丁目,0,,,281,135,146,129
1646016003,4,本別町,南三丁目,0,,,41,18,23,16
1646016004,4,本別町,南四丁目,0,,,286,148,138,147
16460170,2,本別町,緑町,0,,,123,59,64,54
16460180,2,本別町,柏木町,0,,,371,175,196,177
16460190,2,本別町,向陽町,0,,,411,192,219,220
16460200,2,本別町,東町,0,,,124,58,66,59
16460210,2,本別町,朝日町,0,,,46,24,22,24
16460220,2,本別町,山手町,0,,,144,82,62,73
16460230,2,本別町,錦町,0,,,171,77,94,90
16460240,2,本別町,栄町,0,,,357,163,194,184
16460250,2,本別町,新町,0,,,407,191,216,214
16460260,2,本別町,弥生町,0,,,219,112,107,93
16460270,2,本別町,上本別,0,,,67,37,30,34
16460280,2,本別町,柳町,0,,,120,59,61,67
1647,1,足寄町,,0,,,6563,3215,3348,3097
16470010,2,足寄町,里見が丘,0,,,54,30,24,32
16470020,3,足寄町,西町,0,,,1030,490,540,470
1647002001,4,足寄町,西町一丁目,0,,,9,3,6,4
1647002002,4,足寄町,西町二丁目,0,,,152,70,82,63
1647002003,4,足寄町,西町三丁目,0,,,126,75,51,76
1647002004,4,足寄町,西町四丁目,0,,,153,77,76,75
1647002005,4,足寄町,西町五丁目,0,,,119,54,65,60
1647002006,4,足寄町,西町六丁目,0,,,40,23,17,20
1647002007,4,足寄町,西町七丁目,0,,,128,57,71,55
1647002008,4,足寄町,西町八丁目,0,,,96,49,47,48
1647002009,4,足寄町,西町九丁目,0,,,207,82,125,69
16470030,2,足寄町,常盤,0,,,13,4,9,7
16470040,2,足寄町,美盛,0,,,7,5,2,4
16470050,3,足寄町,下愛冠,0,,,317,158,159,166
1647005001,4,足寄町,下愛冠一丁目,0,,,97,48,49,52
1647005002,4,足寄町,下愛冠二丁目,0,,,125,58,67,58
1647005003,4,足寄町,下愛冠三丁目,0,,,13,9,4,8
1647005004,4,足寄町,下愛冠四丁目,0,,,82,43,39,48
16470060,2,足寄町,北六条,0,,,47,23,24,21
16470070,2,足寄町,北五条,0,,,66,32,34,32
16470080,3,足寄町,北四条,0,,,28,16,12,12
1647008001,4,足寄町,北四条一丁目,0,,,20,10,10,10
1647008002,4,足寄町,北四条二丁目,0,,,8,6,2,2
16470090,3,足寄町,北三条,0,,,289,150,139,143
1647009001,4,足寄町,北三条一丁目,0,,,128,67,61,64
1647009002,4,足寄町,北三条二丁目,0,,,161,83,78,79
16470100,3,足寄町,北二条,0,,,210,98,112,121
1647010001,4,足寄町,北二条一丁目,0,,,23,15,8,16
1647010002,4,足寄町,北二条二丁目,0,,,20,9,11,12
1647010003,4,足寄町,北二条三丁目,0,,,24,12,12,13
1647010004,4,足寄町,北二条四丁目,0,,,143,62,81,80
16470110,3,足寄町,北一条,0,,,105,51,54,56
1647011001,4,足寄町,北一条一丁目,0,,,4,1,3,3
1647011002,4,足寄町,北一条二丁目,0,,,21,9,12,10
1647011003,4,足寄町,北一条三丁目,0,,,14,9,5,9
1647011004,4,足寄町,北一条四丁目,0,,,66,32,34,34
16470120,3,足寄町,旭町,0,,,433,196,237,208
1647012001,4,足寄町,旭町一丁目,0,,,146,64,82,70
1647012002,4,足寄町,旭町二丁目,0,,,85,34,51,45
1647012003,4,足寄町,旭町三丁目,0,,,84,38,46,44
1647012004,4,足寄町,旭町四丁目,0,,,100,49,51,42
1647012005,4,足寄町,旭町五丁目,0,,,18,11,7,7
16470130,3,足寄町,南一条,0,,,139,61,78,76
1647013001,4,足寄町,南一条一丁目,0,,,10,4,6,6
1647013002,4,足寄町,南一条二丁目,0,,,32,15,17,16
1647013003,4,足寄町,南一条三丁目,0,,,28,12,16,15
1647013004,4,足寄町,南一条四丁目,0,,,69,30,39,39
1647013005,4,足寄町,南一条五丁目,0,,,-,-,-,-
16470140,3,足寄町,南二条,0,,,238,112,126,127
1647014001,4,足寄町,南二条一丁目,0,,,31,14,17,12
1647014002,4,足寄町,南二条二丁目,0,,,39,17,22,22
1647014003,4,足寄町,南二条三丁目,0,,,11,3,8,8
1647014004,4,足寄町,南二条四丁目,0,,,79,44,35,47
1647014005,4,足寄町,南二条五丁目,0,,,78,34,44,38
16470150,3,足寄町,南三条,0,,,226,110,116,110
1647015001,4,足寄町,南三条一丁目,0,,,21,8,13,9
1647015002,4,足寄町,南三条二丁目,0,,,45,21,24,19
1647015003,4,足寄町,南三条三丁目,0,,,27,9,18,17
1647015004,4,足寄町,南三条四丁目,0,,,66,39,27,35
1647015005,4,足寄町,南三条五丁目,0,,,67,33,34,30
16470160,3,足寄町,南四条,0,,,374,177,197,186
1647016001,4,足寄町,南四条一丁目,0,,,47,23,24,28
